cliente_id,idade,tempo_assinatura_meses,plano_assinatura,valor_mensal,visualizacoes_mes,tempo_medio_sessao_min,contatos_suporte,avaliacao_conteudo,metodo_pagamento,dispositivo_principal,churn,previsao_churn,probabilidade
CLI01738,74.0,20.0,PREMIUM,39.9,47,103,7.0,0.6,PIX,TV,0,Vai cancelar,0.6
CLI01739,22.0,10.0,Básico,19.9,13,175,9.0,0.3,PIX,mobile,0,Vai cancelar,0.6
CLI01740,47.0,20.0,PREMIUM,39.9,91,82,0.0,1.9,PIX,mobile,1,Vai cancelar,0.6
CLI01741,69.0,27.0,Premium,39.9,92,81,7.0,3.9,Cartão de Crédito,tv,0,Vai continuar,0.2
CLI01742,64.0,56.0,basico,19.9,91,103,2.0,0.2,Cartão de Crédito,Desktop,0,Vai cancelar,0.6
CLI01743,46.0,56.0,basico,19.9,39,158,6.0,3.5,Débito,mobile,0,Vai continuar,0.2
CLI01744,31.0,36.0,basico,19.9,97,115,8.0,0.2,Boleto,TV,0,Vai cancelar,0.6
CLI01745,44.0,24.0,Básico,19.9,39,110,8.0,4.0,Cartão de Crédito,tv,1,Vai continuar,0.2
CLI01746,22.0,3.0,Padrão,29.9,71,86,6.0,1.8,,Tablet,0,Vai cancelar,0.9
CLI01747,32.0,33.0,Básico,19.9,27,185,7.0,2.5,Débito,mobile,0,Vai cancelar,0.6
CLI01748,57.0,23.0,PREMIUM,39.9,33,113,0.0,0.1,,TV,0,Vai cancelar,0.6
CLI01749,53.0,42.0,Padrão,29.9,96,151,5.0,4.5,Credito,Mobile,1,Vai continuar,0.2
CLI01750,73.0,41.0,Premium,39.9,27,160,2.0,4.0,Credito,mobile,0,Vai continuar,0.2
CLI01751,30.0,43.0,PREMIUM,39.9,20,62,7.0,4.8,,Desktop,0,Vai continuar,0.2
CLI01752,52.0,6.0,Premium,39.9,70,162,2.0,1.4,Cartão de Crédito,TV,0,Vai cancelar,0.6
CLI01753,26.0,23.0,Padrão,29.9,94,102,3.0,3.4,Credito,TV,1,Vai continuar,0.2
CLI01754,61.0,26.0,Básico,19.9,69,100,0.0,4.9,Débito,Desktop,0,Vai continuar,0.2
CLI01755,56.0,3.0,Premium,39.9,42,139,7.0,4.4,,mobile,1,Vai continuar,0.5
CLI01756,30.0,12.0,Premium,39.9,15,86,2.0,0.7,,Desktop,0,Vai cancelar,0.6
CLI01757,45.0,60.0,Básico,19.9,50,89,5.0,2.0,Boleto,TV,0,Vai cancelar,0.6
CLI01758,21.0,60.0,Básico,19.9,73,30,2.0,3.7,Boleto,Mobile,0,Vai continuar,0.2
CLI01759,34.0,15.0,Premium,39.9,91,105,9.0,4.4,,TV,1,Vai continuar,0.2
CLI01760,34.0,12.0,PREMIUM,39.9,33,157,0.0,4.1,Boleto,Desktop,0,Vai continuar,0.2
CLI01761,38.0,48.0,Padrão,29.9,97,137,8.0,2.7,Boleto,Tablet,0,Vai cancelar,0.6
CLI01762,19.0,9.0,Básico,19.9,44,77,0.0,0.0,Débito,mobile,0,Vai cancelar,0.6
CLI01763,30.0,41.0,basico,19.9,68,36,6.0,0.1,Credito,mobile,1,Vai cancelar,0.6
CLI01764,48.0,46.0,Premium,39.9,86,50,4.0,3.6,PIX,tv,0,Vai continuar,0.2
CLI01765,,39.0,basico,19.9,26,140,1.0,3.0,,mobile,0,Vai continuar,0.2
CLI01766,36.0,33.0,basico,19.9,78,63,1.0,3.0,PIX,TV,0,Vai continuar,0.2
CLI01767,25.0,29.0,Padrão,29.9,66,70,2.0,4.0,Débito,Tablet,0,Vai continuar,0.2
CLI01768,38.0,14.0,Básico,19.9,14,62,2.0,2.9,Credito,Tablet,0,Vai cancelar,0.6
CLI01769,68.0,20.0,Premium,39.9,4,92,9.0,3.6,Débito,mobile,1,Vai continuar,0.2
CLI01770,47.0,10.0,Padrão,29.9,86,97,2.0,2.1,Débito,mobile,0,Vai cancelar,0.6
CLI01771,24.0,46.0,basico,19.9,18,70,6.0,4.9,PIX,Tablet,1,Vai continuar,0.2
CLI01772,40.0,47.0,Básico,19.9,80,13,7.0,3.1,Boleto,mobile,0,Vai continuar,0.2
CLI01773,26.0,53.0,Básico,19.9,53,98,1.0,2.0,,Mobile,0,Vai cancelar,0.6
CLI01774,21.0,60.0,basico,19.9,71,158,0.0,3.9,Credito,Mobile,1,Vai continuar,0.2
CLI01775,67.0,21.0,Básico,19.9,13,10,8.0,3.0,Boleto,Desktop,1,Vai continuar,0.2
CLI01776,45.0,4.0,PREMIUM,39.9,32,11,4.0,1.5,Cartão de Crédito,tv,1,Vai cancelar,0.9
CLI01777,62.0,1.0,Premium,39.9,59,135,5.0,1.6,Cartão de Crédito,mobile,1,Vai cancelar,0.9
CLI01778,62.0,45.0,basico,19.9,16,152,9.0,2.7,PIX,Tablet,1,Vai cancelar,0.6
CLI01779,39.0,27.0,basico,19.9,69,86,6.0,4.4,Débito,Mobile,0,Vai continuar,0.2
CLI01780,39.0,46.0,Básico,19.9,38,125,7.0,4.9,Boleto,Desktop,0,Vai continuar,0.2
CLI01781,55.0,35.0,PREMIUM,39.9,96,151,4.0,3.7,,TV,0,Vai continuar,0.2
CLI01782,24.0,50.0,basico,19.9,32,42,7.0,1.4,Credito,Mobile,1,Vai cancelar,0.6
CLI01783,39.0,19.0,Padrão,29.9,30,36,3.0,2.9,Boleto,Mobile,0,Vai cancelar,0.6
CLI01784,50.0,45.0,PREMIUM,39.9,90,132,8.0,3.1,PIX,Mobile,0,Vai continuar,0.2
CLI01785,51.0,5.0,Padrão,29.9,55,65,0.0,4.3,Boleto,tv,1,Vai continuar,0.5
CLI01786,75.0,57.0,Premium,39.9,56,25,7.0,2.4,Cartão de Crédito,Desktop,0,Vai cancelar,0.6
CLI01787,76.0,18.0,Padrão,29.9,41,123,1.0,2.5,Cartão de Crédito,Tablet,0,Vai cancelar,0.6
CLI01788,62.0,38.0,Básico,19.9,48,118,7.0,0.5,Credito,Tablet,0,Vai cancelar,0.6
CLI01789,50.0,37.0,Padrão,29.9,0,77,6.0,0.4,,mobile,0,Vai cancelar,0.6
CLI01790,58.0,30.0,PREMIUM,39.9,72,27,3.0,1.1,Débito,TV,0,Vai cancelar,0.6
CLI01791,77.0,8.0,Padrão,29.9,59,11,5.0,1.6,Cartão de Crédito,Mobile,0,Vai cancelar,0.6
CLI01792,28.0,51.0,Premium,39.9,29,27,6.0,3.6,,Tablet,1,Vai continuar,0.2
CLI01793,70.0,25.0,Básico,19.9,89,86,3.0,0.2,Cartão de Crédito,TV,0,Vai cancelar,0.6
CLI01794,21.0,30.0,Básico,19.9,0,78,2.0,0.1,,mobile,0,Vai cancelar,0.6
CLI01795,51.0,56.0,PREMIUM,39.9,93,133,0.0,0.8,,tv,1,Vai cancelar,0.6
CLI01796,75.0,46.0,Premium,39.9,71,113,5.0,0.8,Débito,Mobile,0,Vai cancelar,0.6
CLI01797,47.0,8.0,Básico,19.9,26,50,6.0,2.2,PIX,tv,1,Vai cancelar,0.6
CLI01798,27.0,12.0,Padrão,29.9,79,57,5.0,4.3,,TV,1,Vai continuar,0.2
CLI01799,44.0,3.0,Padrão,29.9,87,117,0.0,2.7,,tv,0,Vai cancelar,0.9
CLI01800,66.0,51.0,basico,19.9,96,74,3.0,1.7,Credito,mobile,0,Vai cancelar,0.6
CLI01801,38.0,45.0,Básico,19.9,94,122,7.0,3.7,Débito,Tablet,1,Vai continuar,0.2
CLI01802,36.0,17.0,Padrão,29.9,21,43,4.0,2.9,Cartão de Crédito,Tablet,0,Vai cancelar,0.6
CLI01803,40.0,35.0,basico,19.9,48,168,6.0,0.1,PIX,Mobile,0,Vai cancelar,0.6
CLI01804,35.0,40.0,Básico,19.9,11,26,0.0,3.5,Credito,TV,1,Vai continuar,0.2
CLI01805,60.0,30.0,basico,19.9,75,41,8.0,4.2,PIX,Desktop,1,Vai continuar,0.2
CLI01806,48.0,33.0,basico,19.9,71,13,7.0,0.4,,TV,1,Vai cancelar,0.6
CLI01807,42.0,48.0,Padrão,29.9,48,130,9.0,0.0,PIX,TV,0,Vai cancelar,0.6
CLI01808,77.0,18.0,basico,19.9,2,97,6.0,2.4,Cartão de Crédito,TV,1,Vai cancelar,0.6
CLI01809,48.0,59.0,Padrão,29.9,11,112,6.0,4.2,,Tablet,1,Vai continuar,0.2
CLI01810,42.0,49.0,PREMIUM,39.9,93,67,5.0,2.3,Credito,Desktop,0,Vai cancelar,0.6
CLI01811,43.0,60.0,Premium,39.9,57,177,4.0,2.5,Cartão de Crédito,TV,1,Vai cancelar,0.6
CLI01812,21.0,52.0,basico,19.9,18,90,9.0,0.2,PIX,Tablet,1,Vai cancelar,0.6
CLI01813,57.0,34.0,Padrão,29.9,89,102,3.0,4.3,Débito,Mobile,0,Vai continuar,0.2
CLI01814,73.0,33.0,Padrão,29.9,33,28,9.0,0.6,Credito,Tablet,0,Vai cancelar,0.6
CLI01815,32.0,46.0,Premium,39.9,64,71,2.0,2.7,Débito,Desktop,0,Vai cancelar,0.6
CLI01816,46.0,15.0,Padrão,29.9,68,141,4.0,2.0,Credito,mobile,1,Vai cancelar,0.6
CLI01817,39.0,28.0,Básico,19.9,7,131,4.0,3.1,PIX,Desktop,0,Vai continuar,0.2
CLI01818,70.0,54.0,basico,19.9,65,110,7.0,2.4,,Desktop,0,Vai cancelar,0.6
CLI01819,24.0,52.0,PREMIUM,39.9,72,45,1.0,0.1,Boleto,mobile,0,Vai cancelar,0.6
CLI01820,55.0,47.0,basico,19.9,71,142,1.0,2.3,,mobile,0,Vai cancelar,0.6
CLI01821,31.0,51.0,PREMIUM,39.9,25,173,6.0,4.6,Boleto,tv,1,Vai continuar,0.2
CLI01822,58.0,45.0,Premium,39.9,47,186,7.0,2.9,Débito,tv,1,Vai cancelar,0.6
CLI01823,60.0,41.0,Padrão,29.9,52,117,2.0,2.4,Boleto,Mobile,1,Vai cancelar,0.6
CLI01824,75.0,16.0,PREMIUM,39.9,16,147,5.0,1.2,PIX,Desktop,1,Vai cancelar,0.6
CLI01825,69.0,20.0,Básico,19.9,39,147,7.0,1.7,Credito,tv,0,Vai cancelar,0.6
CLI01826,69.0,11.0,Padrão,29.9,57,140,6.0,4.1,Débito,TV,0,Vai continuar,0.2
CLI01827,35.0,47.0,basico,19.9,84,174,9.0,4.0,Débito,mobile,1,Vai continuar,0.2
CLI01828,27.0,45.0,Premium,39.9,30,101,8.0,2.1,Boleto,Desktop,1,Vai cancelar,0.6
CLI01829,41.0,42.0,Padrão,29.9,30,59,2.0,0.1,Débito,Mobile,1,Vai cancelar,0.6
CLI01830,23.0,46.0,basico,19.9,75,135,7.0,2.4,Credito,TV,1,Vai cancelar,0.6
CLI01831,41.0,53.0,PREMIUM,39.9,73,131,9.0,1.0,,tv,0,Vai cancelar,0.6
CLI01832,51.0,56.0,Básico,19.9,92,123,4.0,0.2,Credito,tv,1,Vai cancelar,0.6
CLI01833,67.0,32.0,Básico,19.9,43,105,5.0,1.3,,Mobile,0,Vai cancelar,0.6
CLI01834,44.0,11.0,Padrão,29.9,6,80,2.0,2.6,Boleto,TV,0,Vai cancelar,0.6
CLI01835,59.0,14.0,Padrão,29.9,67,61,2.0,0.7,Cartão de Crédito,Mobile,1,Vai cancelar,0.6
CLI01836,60.0,38.0,Padrão,29.9,92,169,7.0,0.8,Credito,tv,1,Vai cancelar,0.6
CLI01837,23.0,48.0,basico,19.9,27,60,8.0,3.7,Boleto,mobile,0,Vai continuar,0.2
CLI01838,22.0,38.0,PREMIUM,39.9,69,151,5.0,0.5,Boleto,mobile,0,Vai cancelar,0.6
CLI01839,51.0,43.0,Básico,19.9,18,141,1.0,3.7,Boleto,tv,0,Vai continuar,0.2
CLI01840,51.0,17.0,Básico,19.9,99,27,3.0,0.8,Credito,Desktop,1,Vai cancelar,0.6
CLI01841,46.0,19.0,Premium,39.9,15,20,7.0,1.5,Boleto,Desktop,1,Vai cancelar,0.6
CLI01842,77.0,10.0,Premium,39.9,87,168,2.0,2.0,PIX,Desktop,0,Vai cancelar,0.6
CLI01843,65.0,56.0,Padrão,29.9,7,21,9.0,4.4,Cartão de Crédito,tv,1,Vai continuar,0.2
CLI01844,75.0,36.0,basico,19.9,48,132,3.0,4.6,PIX,tv,0,Vai continuar,0.2
CLI01845,52.0,21.0,Premium,39.9,61,91,4.0,3.2,Débito,Desktop,1,Vai continuar,0.2
CLI01846,68.0,18.0,Básico,19.9,74,18,2.0,4.1,Cartão de Crédito,TV,0,Vai continuar,0.2
CLI01847,73.0,21.0,PREMIUM,39.9,62,153,6.0,3.8,Débito,tv,0,Vai continuar,0.2
CLI01848,54.0,36.0,Premium,39.9,33,154,9.0,2.9,Boleto,mobile,1,Vai cancelar,0.6
CLI01849,27.0,7.0,Básico,19.9,80,114,5.0,1.8,,TV,0,Vai cancelar,0.6
CLI01850,26.0,21.0,Básico,19.9,44,60,6.0,0.9,Credito,Desktop,0,Vai cancelar,0.6
CLI01851,20.0,9.0,Premium,39.9,96,15,3.0,0.8,PIX,TV,1,Vai cancelar,0.6
CLI01852,68.0,17.0,basico,,6,106,7.0,3.3,PIX,mobile,0,Vai continuar,0.2
CLI01853,64.0,32.0,PREMIUM,39.9,60,95,5.0,2.3,Credito,Desktop,0,Vai cancelar,0.6
CLI01854,30.0,16.0,Premium,39.9,14,51,2.0,2.1,Credito,Desktop,0,Vai cancelar,0.6
CLI01855,50.0,34.0,Básico,19.9,65,171,8.0,0.6,Boleto,Mobile,0,Vai cancelar,0.6
CLI01856,38.0,37.0,PREMIUM,39.9,93,39,4.0,3.1,PIX,Desktop,0,Vai continuar,0.2
CLI01857,27.0,1.0,Padrão,29.9,32,27,6.0,4.5,Cartão de Crédito,Desktop,1,Vai continuar,0.5
CLI01858,20.0,38.0,Padrão,29.9,56,99,9.0,3.1,Boleto,Mobile,1,Vai continuar,0.2
CLI01859,51.0,33.0,Padrão,29.9,42,166,1.0,1.2,Boleto,Tablet,0,Vai cancelar,0.6
CLI01860,27.0,1.0,PREMIUM,39.9,4,111,9.0,4.2,Débito,Tablet,1,Vai continuar,0.5
CLI01861,40.0,10.0,basico,19.9,80,77,9.0,2.6,Débito,TV,1,Vai cancelar,0.6
CLI01862,60.0,57.0,Básico,19.9,73,141,6.0,1.4,Credito,Tablet,1,Vai cancelar,0.6
CLI01863,20.0,58.0,basico,19.9,61,158,3.0,4.5,Boleto,TV,0,Vai continuar,0.2
CLI01864,55.0,8.0,Premium,39.9,75,51,5.0,1.9,Débito,mobile,1,Vai cancelar,0.6
CLI01865,55.0,5.0,Premium,39.9,90,176,2.0,2.1,PIX,Mobile,1,Vai cancelar,0.9
CLI01866,67.0,23.0,PREMIUM,39.9,4,93,7.0,0.9,PIX,TV,1,Vai cancelar,0.6
CLI01867,53.0,32.0,PREMIUM,39.9,55,118,6.0,1.3,PIX,tv,1,Vai cancelar,0.6
CLI01868,39.0,18.0,Padrão,29.9,31,160,9.0,4.5,Débito,TV,0,Vai continuar,0.2
CLI01869,26.0,28.0,PREMIUM,39.9,2,182,1.0,0.8,Cartão de Crédito,TV,1,Vai cancelar,0.6
CLI01870,27.0,59.0,Básico,19.9,99,73,8.0,3.3,Boleto,mobile,1,Vai continuar,0.2
CLI01871,41.0,40.0,basico,19.9,21,58,5.0,4.9,Boleto,Desktop,0,Vai continuar,0.2
CLI01872,68.0,37.0,Padrão,29.9,37,149,8.0,3.4,PIX,Mobile,0,Vai continuar,0.2
CLI01873,18.0,21.0,Padrão,29.9,54,49,5.0,1.7,Boleto,Tablet,1,Vai cancelar,0.6
CLI01874,27.0,12.0,Padrão,29.9,33,160,1.0,0.3,Credito,Desktop,0,Vai cancelar,0.6
CLI01875,62.0,56.0,basico,19.9,47,87,0.0,2.0,Credito,mobile,0,Vai cancelar,0.6
CLI01876,74.0,39.0,basico,19.9,93,140,3.0,4.3,Cartão de Crédito,Tablet,0,Vai continuar,0.2
CLI01877,55.0,10.0,basico,19.9,87,29,5.0,4.8,PIX,Tablet,1,Vai continuar,0.2
CLI01878,68.0,44.0,Básico,19.9,16,149,4.0,2.1,Cartão de Crédito,TV,0,Vai cancelar,0.6
CLI01879,20.0,8.0,Padrão,29.9,33,110,1.0,3.2,,Mobile,0,Vai continuar,0.2
CLI01880,68.0,60.0,PREMIUM,39.9,47,14,2.0,3.8,Cartão de Crédito,TV,0,Vai continuar,0.2
CLI01881,75.0,59.0,Padrão,29.9,81,13,4.0,0.8,Cartão de Crédito,Tablet,0,Vai cancelar,0.6
CLI01882,18.0,27.0,basico,19.9,40,40,2.0,4.4,Credito,mobile,0,Vai continuar,0.2
CLI01883,66.0,13.0,Básico,19.9,53,105,7.0,0.8,,tv,1,Vai cancelar,0.6
CLI01884,66.0,56.0,basico,19.9,11,149,0.0,2.9,Débito,Mobile,0,Vai cancelar,0.6
CLI01885,53.0,31.0,basico,19.9,47,157,6.0,2.4,Débito,Mobile,1,Vai cancelar,0.6
CLI01886,69.0,10.0,Premium,39.9,33,19,7.0,4.1,Boleto,Mobile,1,Vai continuar,0.2
CLI01887,53.0,52.0,Básico,19.9,46,176,5.0,0.7,PIX,TV,0,Vai cancelar,0.6
CLI01888,48.0,39.0,Premium,39.9,59,140,3.0,3.0,Boleto,mobile,0,Vai continuar,0.2
CLI01889,75.0,14.0,Padrão,29.9,36,135,4.0,4.5,PIX,Desktop,0,Vai continuar,0.2
CLI01890,25.0,60.0,basico,19.9,1,127,9.0,1.0,Débito,Desktop,1,Vai cancelar,0.6
CLI01891,,11.0,Básico,19.9,19,166,1.0,1.7,Cartão de Crédito,Tablet,0,Vai cancelar,0.6
CLI01892,74.0,37.0,Padrão,29.9,4,160,6.0,2.7,Débito,mobile,0,Vai cancelar,0.6
CLI01893,54.0,55.0,basico,19.9,74,140,5.0,3.5,Débito,TV,1,Vai continuar,0.2
CLI01894,46.0,59.0,Básico,19.9,13,150,5.0,3.6,,Mobile,0,Vai continuar,0.2
CLI01895,75.0,,Básico,,31,186,5.0,2.6,Cartão de Crédito,mobile,1,Vai cancelar,0.6
CLI01896,55.0,20.0,PREMIUM,39.9,56,26,0.0,1.3,Débito,tv,0,Vai cancelar,0.6
CLI01897,40.0,38.0,Padrão,29.9,36,189,5.0,0.3,Boleto,Desktop,0,Vai cancelar,0.6
CLI01898,73.0,24.0,Padrão,29.9,38,174,1.0,4.7,,TV,0,Vai continuar,0.2
CLI01899,21.0,40.0,Básico,19.9,17,119,7.0,0.8,PIX,Mobile,1,Vai cancelar,0.6
CLI01900,72.0,36.0,Premium,39.9,25,170,9.0,4.6,Boleto,TV,0,Vai continuar,0.2
CLI01901,57.0,31.0,Padrão,29.9,39,174,3.0,1.8,Credito,mobile,0,Vai cancelar,0.6
CLI01902,74.0,50.0,Básico,19.9,93,146,6.0,2.2,Boleto,tv,1,Vai cancelar,0.6
CLI01903,53.0,21.0,PREMIUM,39.9,4,15,4.0,3.4,,Tablet,0,Vai continuar,0.2
CLI01904,74.0,25.0,Padrão,,59,76,3.0,2.8,PIX,TV,0,Vai cancelar,0.6
CLI01905,23.0,12.0,Padrão,29.9,95,108,3.0,2.5,Débito,tv,0,Vai cancelar,0.6
CLI01906,18.0,26.0,Básico,19.9,49,155,4.0,3.2,Cartão de Crédito,tv,0,Vai continuar,0.2
CLI01907,65.0,29.0,Básico,19.9,83,57,7.0,3.6,,Mobile,0,Vai continuar,0.2
CLI01908,55.0,51.0,Básico,19.9,5,69,1.0,2.6,Débito,Desktop,1,Vai cancelar,0.6
CLI01909,64.0,24.0,basico,19.9,76,121,7.0,1.8,Credito,mobile,1,Vai cancelar,0.6
CLI01910,73.0,48.0,PREMIUM,39.9,98,28,2.0,4.5,,Tablet,0,Vai continuar,0.2
CLI01911,43.0,9.0,Padrão,29.9,19,168,4.0,3.9,PIX,TV,1,Vai continuar,0.2
CLI01912,18.0,56.0,Básico,19.9,61,36,9.0,2.6,,Tablet,0,Vai cancelar,0.6
CLI01913,52.0,30.0,basico,19.9,19,138,6.0,1.5,Credito,Mobile,1,Vai cancelar,0.6
CLI01914,47.0,4.0,Premium,39.9,72,14,4.0,1.9,,Mobile,1,Vai cancelar,0.9
CLI01915,25.0,37.0,Padrão,29.9,37,103,5.0,3.3,Boleto,mobile,0,Vai continuar,0.2
CLI01916,68.0,32.0,basico,19.9,40,105,0.0,0.7,Boleto,mobile,0,Vai cancelar,0.6
CLI01917,53.0,33.0,Padrão,29.9,87,110,8.0,2.1,Débito,tv,1,Vai cancelar,0.6
CLI01918,27.0,43.0,Premium,39.9,66,142,7.0,0.0,Boleto,Desktop,0,Vai cancelar,0.6
CLI01919,35.0,52.0,Básico,19.9,94,61,0.0,2.4,Cartão de Crédito,Mobile,0,Vai cancelar,0.6
CLI01920,58.0,48.0,Premium,39.9,32,88,5.0,2.1,Boleto,Desktop,0,Vai cancelar,0.6
CLI01921,54.0,42.0,PREMIUM,39.9,22,33,4.0,1.0,,mobile,1,Vai cancelar,0.6
CLI01922,58.0,7.0,Básico,19.9,37,123,9.0,2.2,,TV,0,Vai cancelar,0.6
CLI01923,33.0,48.0,PREMIUM,39.9,28,110,5.0,2.2,Boleto,tv,0,Vai cancelar,0.6
CLI01924,37.0,25.0,Básico,19.9,73,133,6.0,3.8,Cartão de Crédito,TV,1,Vai continuar,0.2
CLI01925,34.0,38.0,Padrão,29.9,7,168,5.0,4.7,Boleto,Mobile,0,Vai continuar,0.2
CLI01926,70.0,52.0,Básico,19.9,88,180,6.0,0.1,Cartão de Crédito,Tablet,1,Vai cancelar,0.6
CLI01927,21.0,12.0,PREMIUM,39.9,99,135,3.0,2.7,Credito,Mobile,0,Vai cancelar,0.6
CLI01928,26.0,4.0,PREMIUM,39.9,91,105,1.0,2.6,Débito,mobile,1,Vai cancelar,0.9
CLI01929,70.0,56.0,Básico,19.9,58,152,0.0,3.1,Cartão de Crédito,mobile,1,Vai continuar,0.2
CLI01930,72.0,53.0,PREMIUM,39.9,77,47,5.0,1.5,Boleto,mobile,1,Vai cancelar,0.6
CLI01931,39.0,54.0,PREMIUM,39.9,33,62,8.0,0.0,Credito,mobile,1,Vai cancelar,0.6
CLI01932,45.0,60.0,basico,19.9,49,74,2.0,3.5,,tv,0,Vai continuar,0.2
CLI01933,19.0,27.0,PREMIUM,39.9,43,80,6.0,4.7,Cartão de Crédito,Desktop,1,Vai continuar,0.2
CLI01934,34.0,59.0,Básico,19.9,58,93,6.0,2.8,Cartão de Crédito,Desktop,0,Vai cancelar,0.6
CLI01935,68.0,22.0,Básico,19.9,16,68,3.0,3.0,Credito,Mobile,1,Vai continuar,0.2
CLI01936,60.0,9.0,Padrão,29.9,23,68,1.0,4.5,Boleto,tv,0,Vai continuar,0.2
CLI01937,46.0,43.0,Básico,19.9,95,129,5.0,0.4,Cartão de Crédito,Mobile,1,Vai cancelar,0.6
CLI01938,33.0,28.0,Premium,39.9,79,83,9.0,1.8,Boleto,tv,1,Vai cancelar,0.6
CLI01939,57.0,1.0,basico,19.9,36,39,3.0,4.4,Cartão de Crédito,Tablet,1,Vai continuar,0.5
CLI01940,72.0,24.0,Premium,39.9,32,126,5.0,0.1,Boleto,Desktop,0,Vai cancelar,0.6
CLI01941,27.0,45.0,Básico,19.9,26,117,1.0,0.1,Cartão de Crédito,Mobile,0,Vai cancelar,0.6
CLI01942,24.0,21.0,Básico,19.9,88,149,2.0,3.7,Credito,Desktop,0,Vai continuar,0.2
CLI01943,43.0,4.0,basico,19.9,91,72,4.0,2.8,Cartão de Crédito,Mobile,1,Vai cancelar,0.9
CLI01944,66.0,25.0,basico,19.9,31,188,6.0,3.9,PIX,tv,0,Vai continuar,0.2
CLI01945,31.0,23.0,Padrão,29.9,49,167,0.0,2.4,Cartão de Crédito,Mobile,0,Vai cancelar,0.6
CLI01946,58.0,20.0,PREMIUM,39.9,3,27,0.0,2.4,Credito,mobile,1,Vai cancelar,0.6
CLI01947,47.0,22.0,PREMIUM,39.9,53,64,1.0,0.5,Débito,Tablet,0,Vai cancelar,0.6
CLI01948,29.0,52.0,PREMIUM,39.9,54,17,6.0,4.2,,tv,1,Vai continuar,0.2
CLI01949,55.0,36.0,Padrão,29.9,83,52,9.0,0.1,Credito,tv,1,Vai cancelar,0.6
CLI01950,20.0,1.0,Básico,19.9,89,79,7.0,4.7,PIX,Mobile,1,Vai continuar,0.5
CLI01951,29.0,7.0,PREMIUM,39.9,56,149,5.0,3.9,,tv,1,Vai continuar,0.2
CLI01952,37.0,48.0,Básico,19.9,47,19,5.0,3.3,Débito,TV,1,Vai continuar,0.2
CLI01953,52.0,49.0,basico,19.9,34,49,5.0,4.3,Cartão de Crédito,Tablet,0,Vai continuar,0.2
CLI01954,77.0,46.0,PREMIUM,39.9,98,51,9.0,4.9,,Desktop,1,Vai continuar,0.2
CLI01955,28.0,53.0,Padrão,29.9,49,117,6.0,2.3,PIX,Tablet,1,Vai cancelar,0.6
CLI01956,61.0,2.0,Básico,19.9,27,20,8.0,1.5,PIX,tv,1,Vai cancelar,0.9
CLI01957,35.0,14.0,Básico,19.9,32,46,9.0,2.0,PIX,TV,1,Vai cancelar,0.6
CLI01958,29.0,46.0,basico,19.9,43,149,6.0,1.8,,TV,1,Vai cancelar,0.6
CLI01959,39.0,36.0,Premium,39.9,2,122,7.0,3.0,Débito,Tablet,1,Vai continuar,0.2
CLI01960,53.0,41.0,Básico,19.9,71,168,7.0,4.1,Débito,Mobile,0,Vai continuar,0.2
CLI01961,76.0,32.0,Premium,39.9,75,44,5.0,3.4,Cartão de Crédito,Tablet,0,Vai continuar,0.2
CLI01962,35.0,7.0,PREMIUM,39.9,50,139,0.0,3.2,Boleto,tv,0,Vai continuar,0.2
CLI01963,42.0,25.0,Padrão,29.9,99,128,5.0,3.7,PIX,Mobile,0,Vai continuar,0.2
CLI01964,66.0,50.0,Premium,39.9,90,177,5.0,4.2,,tv,0,Vai continuar,0.2
CLI01965,65.0,19.0,Padrão,29.9,27,117,5.0,0.9,Credito,Mobile,0,Vai cancelar,0.6
CLI01966,23.0,1.0,Premium,39.9,66,24,2.0,0.3,PIX,mobile,1,Vai cancelar,0.9
CLI01967,21.0,49.0,basico,19.9,40,125,4.0,2.9,Boleto,Mobile,0,Vai cancelar,0.6
CLI01968,27.0,19.0,PREMIUM,39.9,89,158,9.0,1.9,Débito,Desktop,1,Vai cancelar,0.6
CLI01969,41.0,36.0,basico,19.9,27,47,4.0,1.1,,mobile,1,Vai cancelar,0.6
CLI01970,51.0,27.0,Padrão,29.9,80,118,2.0,3.4,PIX,tv,0,Vai continuar,0.2
CLI01971,59.0,15.0,PREMIUM,39.9,71,184,6.0,1.5,Credito,tv,0,Vai cancelar,0.6
CLI01972,51.0,4.0,PREMIUM,39.9,70,147,3.0,1.6,Boleto,Desktop,1,Vai cancelar,0.9
CLI01973,22.0,18.0,PREMIUM,39.9,18,86,5.0,3.2,,Desktop,1,Vai continuar,0.2
CLI01974,36.0,28.0,Premium,39.9,45,50,9.0,2.6,Débito,tv,0,Vai cancelar,0.6
CLI01975,45.0,29.0,basico,19.9,41,161,8.0,0.5,Débito,mobile,0,Vai cancelar,0.6
CLI01976,77.0,28.0,PREMIUM,39.9,50,156,8.0,3.1,PIX,mobile,0,Vai continuar,0.2
CLI01977,52.0,25.0,PREMIUM,39.9,76,154,0.0,3.0,Boleto,tv,0,Vai continuar,0.2
CLI01978,70.0,42.0,PREMIUM,39.9,28,187,2.0,2.9,Débito,mobile,1,Vai cancelar,0.6
CLI01979,22.0,12.0,Básico,19.9,23,142,,1.3,Boleto,Tablet,0,Vai cancelar,0.6
CLI01980,77.0,41.0,basico,19.9,33,157,7.0,0.7,PIX,Desktop,1,Vai cancelar,0.6
CLI01981,49.0,26.0,PREMIUM,39.9,32,36,2.0,1.0,Credito,mobile,0,Vai cancelar,0.6
